PicklesName,SpecType,Teff,g-g,g-r,i-i,i-z,logg,r-i,r-r,u-g,u-u,z-z
,,11000.0,0.0,-0.16551781481330607,0.0,-0.23503908922806716,7.25,-0.20112524492649442,0.0,0.5346825667403792,0.0,0.0
,,27000.0,0.0,-0.4253538330469411,0.0,-0.3430983566326873,9.0,-0.3414886228076739,0.0,-0.26884386506671376,0.0,0.0
,,36000.0,0.0,-0.5142830017071063,0.0,-0.3523337758943228,6.75,-0.37642071835428226,0.0,-0.37053369061157326,0.0,0.0
,,50000.0,0.0,-0.5391624051371977,0.0,-0.3584503379249995,6.5,-0.38676383312522233,0.0,-0.44780417327891087,0.0,0.0
,,19000.0,0.0,-0.3065115725387315,0.0,-0.3147126555313662,9.25,-0.2892822939211115,0.0,-0.05448242950280502,0.0,0.0
,,6500.0,0.0,0.2779219263560222,0.0,-0.015229294846086816,8.0,0.07492587569017672,0.0,0.6032441747811248,0.0,0.0
,,14500.0,0.0,-0.28874769194420224,0.0,-0.27943337702036075,7.5,-0.2686144595316122,0.0,0.3316395715345877,0.0,0.0
,,29000.0,0.0,-0.4510375225737988,0.0,-0.3474556216572324,8.75,-0.3522804959085377,0.0,-0.30439971554963563,0.0,0.0
,,14750.0,0.0,-0.2574020125236913,0.0,-0.2848335536331703,8.25,-0.2604713553283986,0.0,0.23515489150964441,0.0,0.0
,,6000.0,0.0,0.38329857381149424,0.0,0.019327644574516967,8.25,0.12539377498310245,0.0,0.8253004963947603,0.0,0.0
,,13000.0,0.0,-0.2285852759211835,0.0,-0.2657373873060749,7.75,-0.2408398185243641,0.0,0.3931854283856637,0.0,0.0
,,8500.0,0.0,0.03626058621994588,0.0,-0.12303704893289336,7.75,-0.06243190348269678,0.0,0.39570272016485575,0.0,0.0
,,60000.0,0.0,-0.5316628520359785,0.0,-0.36306896893469087,9.5,-0.3835951367833488,0.0,-0.4934085570544653,0.0,0.0
,,27000.0,0.0,-0.46489505570623635,0.0,-0.33509993705779095,7.0,-0.35291297113573705,0.0,-0.18904082292291946,0.0,0.0
,,27000.0,0.0,-0.45669372413858866,0.0,-0.3373715719843986,7.5,-0.35116694912337465,0.0,-0.20412107008088753,0.0,0.0
,,34000.0,0.0,-0.5057596338348915,0.0,-0.3509322745463166,7.0,-0.3730640427989229,0.0,-0.3489809745291623,0.0,0.0
,,18250.0,0.0,-0.3727268616423345,0.0,-0.297436809038615,7.0,-0.30560663171748104,0.0,0.1309541258040099,0.0,0.0
,,10500.0,0.0,-0.08154036841946066,0.0,-0.20269438776776383,8.75,-0.14044708903561798,0.0,0.262978682673328,0.0,0.0
,,19000.0,0.0,-0.3268015604699457,0.0,-0.31258659834338687,8.75,-0.296513587762945,0.0,-0.011054969745558196,0.0,0.0
,,7750.0,0.0,0.0977204947077368,0.0,-0.08791178761796203,6.75,-0.026684697665636747,0.0,0.5023883235182396,0.0,0.0
,,11500.0,0.0,-0.14265884032298004,0.0,-0.2403774975024504,8.25,-0.1903219501633231,0.0,0.32361669475991306,0.0,0.0
,,14250.0,0.0,-0.31234663759541803,0.0,-0.2700267417333535,6.75,-0.27281066138267107,0.0,0.40246847617878956,0.0,0.0
,,5250.0,0.0,0.5784450687548386,0.0,0.0905123236086709,7.5,0.21882179340880725,0.0,1.2622003202264267,0.0,0.0
,,12500.0,0.0,-0.20806887866757506,0.0,-0.2593954680251045,7.75,-0.2294739189382966,0.0,0.40886218133665864,0.0,0.0
,,5750.0,0.0,0.4391377138281243,0.0,0.04147057409520727,7.75,0.15305070497007733,0.0,0.9145046636495309,0.0,0.0
,,7500.0,0.0,0.1286068812186656,0.0,-0.07516842171469307,9.5,0.007671698894945678,0.0,0.3876727999010754,0.0,0.0
,,60000.0,0.0,-0.5386830617095626,0.0,-0.36222189395103044,8.25,-0.3878301660993131,0.0,-0.48140204730075453,0.0,0.0
,,17250.0,0.0,-0.25976095192621784,0.0,-0.3032712205894583,9.5,-0.26520460021723835,0.0,-0.027285929220930427,0.0,0.0
,,15500.0,0.0,-0.2303845149385424,0.0,-0.2888641680937738,9.25,-0.24696749158712095,0.0,0.051159664029505336,0.0,0.0
,,18750.0,0.0,-0.2912264291929674,0.0,-0.3138192037001488,9.5,-0.2823920910954456,0.0,-0.07055313558578291,0.0,0.0
,,26000.0,0.0,-0.4015458471299027,0.0,-0.34167852756230843,9.5,-0.33098169428905777,0.0,-0.27256365530374893,0.0,0.0
,,8000.0,0.0,0.08404238760807914,0.0,-0.09715506346580582,8.0,-0.03150024142538399,0.0,0.38729072010195154,0.0,0.0
,,12250.0,0.0,-0.16388645128672863,0.0,-0.2548594676016762,8.5,-0.2051604447976345,0.0,0.2582993736417478,0.0,0.0
,,8750.0,0.0,0.021647029213859525,0.0,-0.12938497218026157,8.75,-0.06474127996656875,0.0,0.29447977310733364,0.0,0.0
,,5000.0,0.0,0.650681596807793,0.0,0.12140535891622761,6.5,0.2580588316985981,0.0,1.3531127666455163,0.0,0.0
,,8000.0,0.0,0.08321442943164215,0.0,-0.0963562228489252,8.75,-0.026432745018738046,0.0,0.3421698103350863,0.0,0.0
,,80000.0,0.0,-0.5513840769881497,0.0,-0.3652887234965263,8.5,-0.3930562278221572,0.0,-0.5086133108512954,0.0,0.0
,,12250.0,0.0,-0.1473862720736534,0.0,-0.250224367884762,9.0,-0.1918032678199637,0.0,0.17957277236788372,0.0,0.0
,,19500.0,0.0,-0.39421915877991864,0.0,-0.3019335617503529,6.75,-0.31476185241533017,0.0,0.07842285959180373,0.0,0.0
,,19000.0,0.0,-0.3930527655226257,0.0,-0.29740548479090023,6.5,-0.31254538203156557,0.0,0.1093017143906252,0.0,0.0
,,40000.0,0.0,-0.5030474569269003,0.0,-0.35766539824484767,9.0,-0.3729126058465724,0.0,-0.4343509280850526,0.0,0.0
,,21000.0,0.0,-0.3740872504910939,0.0,-0.31843858400763025,8.25,-0.3155017708337695,0.0,-0.05238060797965005,0.0,0.0
,,20000.0,0.0,-0.3684219516156304,0.0,-0.3128203802190086,8.0,-0.31114470743539613,0.0,0.0009080334223980913,0.0,0.0
,,17750.0,0.0,-0.3657567189922162,0.0,-0.2947390787120696,7.0,-0.30205983948568615,0.0,0.15752577772460086,0.0,0.0
,,12000.0,0.0,-0.1758627452608934,0.0,-0.25311552784249614,8.0,-0.21210384563625695,0.0,0.3622145141017441,0.0,0.0
,,24000.0,0.0,-0.4103491715502372,0.0,-0.3299977971246264,8.25,-0.3325319549252157,0.0,-0.1506332282656473,0.0,0.0
,,7250.0,0.0,0.16679753955343557,0.0,-0.05876594226277376,7.75,0.015247607930568563,0.0,0.4621629013942865,0.0,0.0
,,11500.0,0.0,-0.16583966095237912,0.0,-0.2447286771883057,7.75,-0.2040941754992005,0.0,0.422543936438025,0.0,0.0
,,38000.0,0.0,-0.49195043399555516,0.0,-0.35726271856956515,9.5,-0.36710162046981054,0.0,-0.43428171195234455,0.0,0.0
,,16000.0,0.0,-0.30121663358593054,0.0,-0.29304066600190737,8.0,-0.2792191291386601,0.0,0.1946104608645598,0.0,0.0
,,9000.0,0.0,-5.065943623350222e-05,0.0,-0.13683487842114772,9.5,-0.0680551409633594,0.0,0.22552895057739164,0.0,0.0
,,17500.0,0.0,-0.37384420179258626,0.0,-0.2889874812566262,6.5,-0.30248546398396314,0.0,0.18885603791850514,0.0,0.0
,,21000.0,0.0,-0.4063809261050295,0.0,-0.31082208530038713,7.0,-0.3227634896690361,0.0,0.006041849015375078,0.0,0.0
,,10500.0,0.0,-0.14742515102877007,0.0,-0.2223863935611874,7.0,-0.18846104195461066,0.0,0.5861335465461437,0.0,0.0
,,13000.0,0.0,-0.21305330485512286,0.0,-0.26570253190236315,8.0,-0.2343676096623568,0.0,0.34458493126440004,0.0,0.0
,,5750.0,0.0,0.44535068387225607,0.0,0.03917656542143533,8.5,0.15281447406472637,0.0,1.0153919593257967,0.0,0.0
,,18500.0,0.0,-0.36964918799957047,0.0,-0.30072945804224815,7.25,-0.30605616197517804,0.0,0.10766712490546126,0.0,0.0
,,17500.0,0.0,-0.2989258458109276,0.0,-0.30538912621088343,8.75,-0.28374162291535754,0.0,0.051589995769298014,0.0,0.0
,,5500.0,0.0,0.5189749059472817,0.0,0.061974319119336485,8.75,0.18250866022282963,0.0,1.2248012317020667,0.0,0.0
,,19500.0,0.0,-0.3989716613125296,0.0,-0.300047569294982,6.5,-0.3156230735293164,0.0,0.0853821364485512,0.0,0.0
,,26000.0,0.0,-0.4599390765446074,0.0,-0.33018137216262744,6.75,-0.3490554078329069,0.0,-0.15428634343518155,0.0,0.0
,,30000.0,0.0,-0.4931025446320447,0.0,-0.3427384426669846,6.5,-0.3655682413917205,0.0,-0.2609183582803851,0.0,0.0
,,5250.0,0.0,0.5934993533631712,0.0,0.0885928359263346,8.5,0.21689400310406626,0.0,1.3970446319920597,0.0,0.0
,,8500.0,0.0,0.04078139589459795,0.0,-0.11931569113205853,8.5,-0.05474827318202813,0.0,0.32528469270589255,0.0,0.0
,,23000.0,0.0,-0.37732242481040146,0.0,-0.32961272814726783,9.0,-0.3202865293378778,0.0,-0.16474617878197506,0.0,0.0
,,16000.0,0.0,-0.2416132701191387,0.0,-0.2933276398882896,9.25,-0.25437226544038083,0.0,0.03965500527235122,0.0,0.0
,,15750.0,0.0,-0.2359387043956147,0.0,-0.2910687200315749,9.25,-0.25070661514487114,0.0,0.045591053144654836,0.0,0.0
,,70000.0,0.0,-0.5528525067009937,0.0,-0.3627425271122675,6.75,-0.39291010150877526,0.0,-0.49061237871190855,0.0,0.0
,,10250.0,0.0,-0.06494863764181247,0.0,-0.1840245020396054,9.5,-0.11526380936545877,0.0,0.17580089613940686,0.0,0.0
,,14000.0,0.0,-0.19730748136697684,0.0,-0.275067972698956,9.25,-0.2248861148747281,0.0,0.08441903471182854,0.0,0.0
,,8000.0,0.0,0.06871772320243252,0.0,-0.1021062313926393,6.75,-0.04379450058341661,0.0,0.5081681654729877,0.0,0.0
,,9500.0,0.0,-0.050986438235575804,0.0,-0.17596128041535053,7.5,-0.12257341191712356,0.0,0.45578177331264413,0.0,0.0
,,26000.0,0.0,-0.42005181766467814,0.0,-0.3390366978635697,8.75,-0.3388253712093743,0.0,-0.23054191674649616,0.0,0.0
,,40000.0,0.0,-0.5217202628638375,0.0,-0.3553248154673483,7.0,-0.38005360207322525,0.0,-0.405715889145867,0.0,0.0
,,6500.0,0.0,0.2741058118755433,0.0,-0.012504047388603112,7.0,0.07235112752754702,0.0,0.5972446370641151,0.0,0.0
,,35000.0,0.0,-0.48602176959409604,0.0,-0.35503446217511936,9.0,-0.3660370447076673,0.0,-0.40182388931030033,0.0,0.0
,,8250.0,0.0,0.03434544551293328,0.0,-0.11821872662065402,6.5,-0.0651839080975023,0.0,0.55948908956114,0.0,0.0
,,34000.0,0.0,-0.49749214399621877,0.0,-0.35236064011257184,7.75,-0.3707645766693446,0.0,-0.3620927467870274,0.0,0.0
,,10750.0,0.0,-0.08921418648622392,0.0,-0.20889185397523136,9.0,-0.14426648246716667,0.0,0.22493977295777512,0.0,0.0
,,24000.0,0.0,-0.44511775876075177,0.0,-0.320707457674537,6.5,-0.3398711947183628,0.0,-0.08765851952150427,0.0,0.0
,,6250.0,0.0,0.3270777101840565,0.0,0.001547450696875785,8.0,0.09866596558323693,0.0,0.6874364052536492,0.0,0.0
,,14500.0,0.0,-0.23557403056472026,0.0,-0.2817899711121541,8.5,-0.2501439099516958,0.0,0.205163979612756,0.0,0.0
,,14500.0,0.0,-0.20450241154150461,0.0,-0.2796806400909304,9.5,-0.22817989803592553,0.0,0.03499037711296893,0.0,0.0
,,22000.0,0.0,-0.4217905983355479,0.0,-0.31363121497135893,6.75,-0.3290458932313456,0.0,-0.024834812431208775,0.0,0.0
,,6500.0,0.0,0.2833432739991508,0.0,-0.020629533357791274,9.5,0.07900021083620601,0.0,0.7106035550998868,0.0,0.0
,,35000.0,0.0,-0.5113667806875597,0.0,-0.35143158510037154,6.75,-0.37511703883773606,0.0,-0.35909241125133917,0.0,0.0
,,18000.0,0.0,-0.3552354339317958,0.0,-0.300143758253391,7.5,-0.30087721481562824,0.0,0.12035706939378343,0.0,0.0
,,28000.0,0.0,-0.43620304532503695,0.0,-0.345878540997127,9.0,-0.3460658866251407,0.0,-0.2928307486948114,0.0,0.0
,,6750.0,0.0,0.23004714626964073,0.0,-0.02836320431361372,6.5,0.04786590962805093,0.0,0.5684814156238787,0.0,0.0
,,18750.0,0.0,-0.3793798634157781,0.0,-0.3000421088798575,7.0,-0.3090027482095863,0.0,0.10571493915986707,0.0,0.0
,,18250.0,0.0,-0.35895947436439,0.0,-0.30138762908930516,7.5,-0.30271630721017573,0.0,0.10776484602898506,0.0,0.0
,,14000.0,0.0,-0.3150371578760769,0.0,-0.26499405280037536,6.5,-0.2719752119923271,0.0,0.4355977033280567,0.0,0.0
,,16750.0,0.0,-0.2587060409586357,0.0,-0.3000702638932822,9.25,-0.2651199178909067,0.0,0.020390140580701654,0.0,0.0
,,13750.0,0.0,-0.26838874152144854,0.0,-0.2731543960389544,7.5,-0.2588435711555519,0.0,0.3836588873487159,0.0,0.0
,,12750.0,0.0,-0.2185288902700151,0.0,-0.2625430580728576,7.75,-0.2352859551697719,0.0,0.4021227594864243,0.0,0.0
,,16500.0,0.0,-0.3215330743466751,0.0,-0.29415334195476106,7.75,-0.28654767622278143,0.0,0.18581458611802049,0.0,0.0
,,7250.0,0.0,0.1662615049159868,0.0,-0.05930773293377456,8.25,0.017891107468699374,0.0,0.44635075314557326,0.0,0.0
,,40000.0,0.0,-0.5197338952769002,0.0,-0.35566055929817963,7.25,-0.3795372263384422,0.0,-0.40809138937083844,0.0,0.0
,,25000.0,0.0,-0.42131753685399076,0.0,-0.33360086572395176,8.25,-0.337685064441537,0.0,-0.17944366809202705,0.0,0.0
,,25000.0,0.0,-0.4089415880755851,0.0,-0.3356986699333575,8.75,-0.33376627454396157,0.0,-0.2053404740829663,0.0,0.0
,,6750.0,0.0,0.2365081059588121,0.0,-0.030766054552010758,8.0,0.05361510529656499,0.0,0.5406419481305988,0.0,0.0
,,5750.0,0.0,0.46101171547449127,0.0,0.037027982147883165,9.5,0.14959532541030995,0.0,1.1302113263669327,0.0,0.0
,,9250.0,0.0,-0.011648703434353536,0.0,-0.14925432576501407,9.0,-0.08412884838989498,0.0,0.2542369780545286,0.0,0.0
,,8500.0,0.0,0.03232171234037651,0.0,-0.12461796505757405,7.5,-0.06560309169564249,0.0,0.42502479738595156,0.0,0.0
,,11500.0,0.0,-0.12592178336592497,0.0,-0.23512908475839112,8.75,-0.17707437002078308,0.0,0.24225167104700773,0.0,0.0
,,12000.0,0.0,-0.2174397475104186,0.0,-0.25074256221550684,7.25,-0.22980670830004613,0.0,0.5221445629825965,0.0,0.0
,,11500.0,0.0,-0.1335705532196627,0.0,-0.23777211929248665,8.5,-0.1834328307008164,0.0,0.2810278188890223,0.0,0.0
,,7250.0,0.0,0.1624330332653443,0.0,-0.05866211426255319,7.0,0.011553901319075521,0.0,0.49774980372124134,0.0,0.0
,,17000.0,0.0,-0.264415969544082,0.0,-0.3021749465923804,9.25,-0.2684685106970832,0.0,0.013242728135196558,0.0,0.0
,,9500.0,0.0,-0.026147951216998422,0.0,-0.15966796324214272,9.0,-0.09442359360719621,0.0,0.24673730186184173,0.0,0.0
,,32000.0,0.0,-0.4738516536243438,0.0,-0.3520889369991309,8.75,-0.36148725472025944,0.0,-0.36056253211740596,0.0,0.0
,,13250.0,0.0,-0.2972256173336447,0.0,-0.25859415306836553,6.5,-0.26291872950462647,0.0,0.5015967455029298,0.0,0.0
,,45000.0,0.0,-0.5331135731021419,0.0,-0.3567811318429719,6.5,-0.38415372343920495,0.0,-0.4291437160030398,0.0,0.0
,,11500.0,0.0,-0.20815287942268412,0.0,-0.24160928403118476,7.0,-0.2220927860574733,0.0,0.5843017045814989,0.0,0.0
,,60000.0,0.0,-0.5474261630972563,0.0,-0.36083936903668956,6.5,-0.3903786176687234,0.0,-0.4732344246612499,0.0,0.0
,,19500.0,0.0,-0.3443070079639625,0.0,-0.3135487154255401,8.5,-0.3031336867438199,0.0,-0.011681665985030065,0.0,0.0
,,23000.0,0.0,-0.3988905783961627,0.0,-0.3262965392786157,8.25,-0.32714394150310255,0.0,-0.12013206237648433,0.0,0.0
,,18250.0,0.0,-0.3134660440422721,0.0,-0.3091644859882905,8.75,-0.29042858697328455,0.0,0.01955690456600223,0.0,0.0
,,21000.0,0.0,-0.4009270628017987,0.0,-0.3124880974910056,7.25,-0.32174105563353805,0.0,-0.00304730257588659,0.0,0.0
,,27000.0,0.0,-0.4609528165406829,0.0,-0.33623225642227084,7.25,-0.3521130178599705,0.0,-0.1961304635388217,0.0,0.0
,,9750.0,0.0,-0.040771467548673,0.0,-0.165672682206214,9.5,-0.09750599553556327,0.0,0.19110123869426587,0.0,0.0
,,34000.0,0.0,-0.47809637148623096,0.0,-0.35465281591251596,9.25,-0.3622263694968666,0.0,-0.3994233306765267,0.0,0.0
,,11000.0,0.0,-0.09679229265757527,0.0,-0.21415493658628293,9.25,-0.1474138048835698,0.0,0.1871426102319873,0.0,0.0
,,17000.0,0.0,-0.3211013849679034,0.0,-0.29865074691617366,8.0,-0.28860474492142174,0.0,0.13991155915459075,0.0,0.0
,,7750.0,0.0,0.10849971333442454,0.0,-0.08503292405637808,7.75,-0.01816879641107505,0.0,0.4186703372627605,0.0,0.0
,,19000.0,0.0,-0.29619149046097704,0.0,-0.31524138877891517,9.5,-0.2847393342279645,0.0,-0.07856618386975356,0.0,0.0
,,11500.0,0.0,-0.22434137879730542,0.0,-0.23971976105705295,6.75,-0.22787798306279683,0.0,0.6269542761203084,0.0,0.0
,,17500.0,0.0,-0.3683330351667422,0.0,-0.2912271641188582,6.75,-0.3014101660209363,0.0,0.1809050531491181,0.0,0.0
,,16750.0,0.0,-0.3632626540338393,0.0,-0.28442008722006307,6.5,-0.2969102525100311,0.0,0.23368610172781956,0.0,0.0
,,8500.0,0.0,0.027432010047661493,0.0,-0.12648362175623618,7.25,-0.06922184525368635,0.0,0.4579061860323037,0.0,0.0
,,15750.0,0.0,-0.24563597424572237,0.0,-0.2921357594608551,9.0,-0.2572335711880527,0.0,0.08524171697639815,0.0,0.0
,,14500.0,0.0,-0.32538154242440953,0.0,-0.26893333219129545,6.5,-0.2772985718357006,0.0,0.3942103552557015,0.0,0.0
,,12250.0,0.0,-0.1975745096060919,0.0,-0.2562831512447872,7.75,-0.22357827653225826,0.0,0.41355534435606245,0.0,0.0
,,7500.0,0.0,0.13670086775293555,0.0,-0.07211980571199916,8.0,-0.0005255717590273434,0.0,0.4249385719137777,0.0,0.0
,,20000.0,0.0,-0.40008248750318387,0.0,-0.30439495026557495,6.75,-0.3177983679505445,0.0,0.05583786130365809,0.0,0.0
,,18000.0,0.0,-0.37522299374892754,0.0,-0.29404108831941045,6.75,-0.30495619683147623,0.0,0.15326612783153593,0.0,0.0
,,40000.0,0.0,-0.5055650280237032,0.0,-0.3574067227894062,8.75,-0.3742735954124541,0.0,-0.4297671422308298,0.0,0.0
,,12750.0,0.0,-0.15287383672554,0.0,-0.2552107060983033,9.5,-0.19182753271304165,0.0,0.09579226784228467,0.0,0.0
,,24000.0,0.0,-0.4223140840374384,0.0,-0.3275731147237835,7.75,-0.3355093964357394,0.0,-0.12737002716107781,0.0,0.0
,,19750.0,0.0,-0.3971779319119406,0.0,-0.30316982576530194,6.75,-0.3162944334796407,0.0,0.06699437453307411,0.0,0.0
,,7000.0,0.0,0.19974368328821157,0.0,-0.04474612725007887,7.75,0.0337504364263026,0.0,0.49641911049030085,0.0,0.0
,,15000.0,0.0,-0.23731336991705376,0.0,-0.28594308077514796,8.75,-0.25192720869367236,0.0,0.1471566692819195,0.0,0.0
,,5500.0,0.0,0.5235845142314375,0.0,0.061530734012144706,9.0,0.18157490110105812,0.0,1.252106124481152,0.0,0.0
,,9500.0,0.0,-0.037519647535518175,0.0,-0.16964366532054242,8.0,-0.11103648642301778,0.0,0.3715996331859728,0.0,0.0
,,21000.0,0.0,-0.3494069530079642,0.0,-0.3220321373761408,9.0,-0.3077964005531726,0.0,-0.10295391541095,0.0,0.0
,,5250.0,0.0,0.6152902814630181,0.0,0.08698937444732024,9.5,0.21401230858335651,0.0,1.4996094614269495,0.0,0.0
,,19750.0,0.0,-0.39190134654011644,0.0,-0.30499443867037,7.0,-0.31540132928046205,0.0,0.05880762801984929,0.0,0.0
,,8750.0,0.0,-0.0028827679811058715,0.0,-0.14234176169365753,7.0,-0.08912389826438982,0.0,0.5084014331743205,0.0,0.0
,,7000.0,0.0,0.19878142194438198,0.0,-0.04654554485193785,8.5,0.036246975437407514,0.0,0.48499500348270175,0.0,0.0
,,9250.0,0.0,-0.012657205920334036,0.0,-0.14771466480914341,9.25,-0.08126127176506515,0.0,0.23238727300950757,0.0,0.0
,,6750.0,0.0,0.23630372547336265,0.0,-0.03223596056277955,8.5,0.05569201615441699,0.0,0.5436010912172691,0.0,0.0
,,5500.0,0.0,0.5149859954260236,0.0,0.0624586100594513,8.5,0.1832509431230136,0.0,1.1947976112239687,0.0,0.0
,,9250.0,0.0,-0.03954546263597081,0.0,-0.16618365407640567,7.25,-0.11448585239939746,0.0,0.49151189954330476,0.0,0.0
,,19250.0,0.0,-0.3009778401060217,0.0,-0.3165695553001413,9.5,-0.2869740445080353,0.0,-0.08674115333899834,0.0,0.0
,,15500.0,0.0,-0.264634061717544,0.0,-0.2913587210741184,8.5,-0.2658569450835131,0.0,0.16763932870311749,0.0,0.0
,,9500.0,0.0,-0.032849343079952575,0.0,-0.16673082604317813,8.25,-0.10622528389320252,0.0,0.33572083335413794,0.0,0.0
,,16000.0,0.0,-0.2896776694871548,0.0,-0.29451905102855847,8.25,-0.2760503319180643,0.0,0.17164468801270516,0.0,0.0
,,5250.0,0.0,0.6036912912623364,0.0,0.0877724332783103,9.0,0.21525927651281762,0.0,1.4524277977794569,0.0,0.0
,,12500.0,0.0,-0.15627117734683083,0.0,-0.25492005319016187,9.0,-0.19817917867045765,0.0,0.17008588684328174,0.0,0.0
,,15000.0,0.0,-0.2506393186346898,0.0,-0.2868487629124772,8.5,-0.2585685287367454,0.0,0.18812080820830346,0.0,0.0
,,29000.0,0.0,-0.48062329935402204,0.0,-0.3417584936585172,7.0,-0.3610318325016735,0.0,-0.24414793753831532,0.0,0.0
,,5750.0,0.0,0.42863480685151956,0.0,0.044146116556383674,6.75,0.14974312429911407,0.0,0.833906984770941,0.0,0.0
,,10500.0,0.0,-0.09309362626100892,0.0,-0.20932541868841525,8.25,-0.15269790256220261,0.0,0.33949593831336244,0.0,0.0
,,16000.0,0.0,-0.23443290598544309,0.0,-0.29260549337696773,9.5,-0.248479761361466,0.0,0.0015897346025823822,0.0,0.0
,,20000.0,0.0,-0.3147917813868162,0.0,-0.31997867458736096,9.5,-0.29321001007848935,0.0,-0.11118152320998576,0.0,0.0
,,40000.0,0.0,-0.5176302129303139,0.0,-0.3559684012819915,7.5,-0.3789168537848937,0.0,-0.4108663335328302,0.0,0.0
,,80000.0,0.0,-0.5503148134824158,0.0,-0.36544103323362265,8.75,-0.39248836133916143,0.0,-0.5100460457320537,0.0,0.0
,,30000.0,0.0,-0.4724919265579146,0.0,-0.3475124817120232,8.0,-0.3604629032326514,0.0,-0.2985253713271945,0.0,0.0
,,15500.0,0.0,-0.30122011950029304,0.0,-0.28820972294803227,7.75,-0.2768690180875737,0.0,0.24520866472943936,0.0,0.0
,,15750.0,0.0,-0.2579873946142044,0.0,-0.29313626897576484,8.75,-0.2636443092204459,0.0,0.12313792333491591,0.0,0.0
,,7250.0,0.0,0.16605094540502563,0.0,-0.05861439836234439,7.5,0.01373737862282809,0.0,0.47276920935815525,0.0,0.0
,,50000.0,0.0,-0.5298857766742628,0.0,-0.3598578488607771,8.0,-0.3842740785851717,0.0,-0.4572442713653686,0.0,0.0
,,35000.0,0.0,-0.4799150153512599,0.0,-0.3556226620573426,9.5,-0.36221803620290416,0.0,-0.4149270803284253,0.0,0.0
,,9250.0,0.0,-0.024639582469994536,0.0,-0.16059037597749182,7.75,-0.1035360159228631,0.0,0.40535970499512075,0.0,0.0
,,14750.0,0.0,-0.28353037223873656,0.0,-0.28307732406489095,7.75,-0.2685329739485809,0.0,0.29245756356635155,0.0,0.0
,,18500.0,0.0,-0.3549215082029633,0.0,-0.3043930910643766,7.75,-0.3026858637447134,0.0,0.08145854123000618,0.0,0.0
,,35000.0,0.0,-0.498372251353274,0.0,-0.3536701691654116,8.0,-0.3714003633167664,0.0,-0.3788215523571026,0.0,0.0
,,11500.0,0.0,-0.23835279914060692,0.0,-0.2375546376694544,6.5,-0.23253758422895743,0.0,0.6588351873674938,0.0,0.0
,,15000.0,0.0,-0.226629427790769,0.0,-0.2849379082284642,9.0,-0.24523664053580063,0.0,0.10403072165480864,0.0,0.0
,,18750.0,0.0,-0.3224844216889835,0.0,-0.3114637002979066,8.75,-0.2945387705080549,0.0,-0.0010259491983433122,0.0,0.0
,,8250.0,0.0,0.05568079420776684,0.0,-0.11160028416787782,7.5,-0.050600311255578845,0.0,0.4237317926156905,0.0,0.0
,,11250.0,0.0,-0.122841994591667,0.0,-0.23084846830447958,8.5,-0.1750144667182738,0.0,0.28785725553500896,0.0,0.0
,,18000.0,0.0,-0.3692806730998939,0.0,-0.29608200124090445,7.0,-0.30384917868084926,0.0,0.1440620186234085,0.0,0.0
,,23000.0,0.0,-0.3847686907524519,0.0,-0.32858639117964117,8.75,-0.3228202100425648,0.0,-0.14890901194637252,0.0,0.0
,,12250.0,0.0,-0.21280861123474182,0.0,-0.2554174515196621,7.5,-0.22985165556747233,0.0,0.46625159537683913,0.0,0.0
,,16000.0,0.0,-0.2645142539456202,0.0,-0.2952708892069751,8.75,-0.26708524856515226,0.0,0.11395440401788193,0.0,0.0
,,5000.0,0.0,0.6729103501678821,0.0,0.11863344560571676,8.0,0.2564305715745121,0.0,1.5729285284135415,0.0,0.0
,,7750.0,0.0,0.10445547541961986,0.0,-0.08612815825488696,7.25,-0.021618985576616012,0.0,0.45536802793890985,0.0,0.0
,,45000.0,0.0,-0.5284625848823978,0.0,-0.357701179757683,7.25,-0.3831271137792456,0.0,-0.43346409771606886,0.0,0.0
,,38000.0,0.0,-0.5210349160769923,0.0,-0.3534138998945693,6.5,-0.37900457571920043,0.0,-0.3874489808245585,0.0,0.0
,,30000.0,0.0,-0.45085192569518284,0.0,-0.35048086331182304,9.25,-0.351567416298181,0.0,-0.34607476298454287,0.0,0.0
,,16500.0,0.0,-0.3595432545912658,0.0,-0.2828460505497361,6.5,-0.2949685554158492,0.0,0.24949081381891602,0.0,0.0
,,21000.0,0.0,-0.36617128136985144,0.0,-0.3197458565144373,8.5,-0.3132053978054685,0.0,-0.06809241904628038,0.0,0.0
,,38000.0,0.0,-0.5105180829580149,0.0,-0.3552769613755373,7.75,-0.37624959601501473,0.0,-0.40081328958805784,0.0,0.0
,,17500.0,0.0,-0.3300866647612608,0.0,-0.301229218952038,8.0,-0.2928536057787028,0.0,0.11417302772338189,0.0,0.0
,,8250.0,0.0,0.057172050189450374,0.0,-0.10726005219122925,9.25,-0.03585359832292312,0.0,0.29369169735543466,0.0,0.0
,,9750.0,0.0,-0.054874972300616776,0.0,-0.1811437648813481,8.0,-0.12359976586191124,0.0,0.3759257555095843,0.0,0.0
,,5750.0,0.0,0.4517035993946479,0.0,0.037963161864617234,9.0,0.15181184265760805,0.0,1.0784678231970375,0.0,0.0
,,19000.0,0.0,-0.35420644842993454,0.0,-0.30838686803699744,8.0,-0.30433172533618347,0.0,0.043318055264343513,0.0,0.0
