Teff,g_s-g_s,g_s-r_s,i_s-i_s,i_s-z_s,logg,r_s-i_s,r_s-r_s,u_s-g_s,u_s-u_s,z_s-z_s
24000.0,0.006460841671596995,-0.41396443869667365,0.0020384512766042917,-0.3160893896933743,7.75,-0.37018137492768943,-0.017893185867983163,-0.09207158285960304,0.017993165967084224,0.001378638939478094
19750.0,0.005974141958901669,-0.39103092795085104,0.0018975992756011806,-0.29129197203458546,6.75,-0.34846038298918103,-0.016523663864198568,0.07315304267359579,-0.004688681540578443,0.006455482553505476
7000.0,-0.004717145123827038,0.18728443487133717,-7.717741353729934e-05,-0.047326854216571235,7.75,0.030410806047619587,0.003001389805376675,0.42528088017732557,-0.04102932812029536,0.044954149444826896
15000.0,0.004016882018355261,-0.2385785705632273,0.0016834769310989373,-0.2774426243720143,8.75,-0.2837126512973427,-0.015804661506265916,0.167856076423881,0.0068623886062439965,0.007126301359328124
5500.0,-0.011850566496001136,0.4946749853574133,-0.0008067578468029524,0.052679519682797604,9.0,0.1904183951431122,0.011825613764798959,1.0512773449395212,-0.1186453343177547,0.06310425192353364
9500.0,-0.00019547009488007916,-0.04412870126188295,0.0007702040828974077,-0.16645288935923475,8.0,-0.12893275472266197,-0.006029477840741038,0.34530318551994554,-0.020010120977524082,0.02324897698957784
21000.0,0.006018804095063501,-0.34354653838951066,0.0019784998717682356,-0.31160288881071807,9.0,-0.34297861006007935,-0.01804586638426997,-0.06430344861086468,0.019783317430579928,0.001692282963318803
5250.0,-0.014040718687496678,0.5808481755342569,-0.0009687469290966533,0.07664864542024219,9.5,0.2260264966901957,0.013905349535171752,1.2691278481498713,-0.1409228312551818,0.06772308137028205
19750.0,0.005844723215687964,-0.38618378887373694,0.0019006195294366535,-0.29337249106170304,7.0,-0.34784642287216627,-0.016608028268464636,0.07055089663307967,-0.0002212982631704108,0.005985991494924292
8750.0,-0.0010327457251904093,-0.010759523957645456,0.0006103595746580481,-0.13962845921401623,7.0,-0.10371642781762347,-0.004268167367307285,0.4558788514637513,-0.04151931757051841,0.02901154046304555
7000.0,-0.004617277548589982,0.1867572265746844,-7.156866202251422e-05,-0.04916357293525664,8.5,0.03241765655206308,0.0029615309093316,0.4116481976340225,-0.0410867371003647,0.044153178331313825
9250.0,-0.00015653244484070683,-0.017208982608217127,0.0006164251523230746,-0.14574503650406712,9.25,-0.09695985800833995,-0.004785139814423189,0.20625473731207222,-0.015004816053327374,0.025858709590778517
6750.0,-0.0053382316351786585,0.22267389842100016,-0.00017453242120524237,-0.03568542767698091,8.5,0.053502080486723,0.004119219947774866,0.4602453454355526,-0.046695480561879776,0.046553433768814045
5500.0,-0.011311951275814636,0.48700496783757785,-0.0008070656395346987,0.05365017762188984,8.5,0.1918765748535094,0.011850253742245798,1.0018259020177496,-0.11315160268656399,0.06362756510946355
9250.0,-0.00032163326638823264,-0.04689413613562721,0.0007719879928203,-0.16247989971452625,7.25,-0.13199743613519388,-0.0059628070031791935,0.44959304873096784,-0.035114449171679496,0.025182638434650073
19250.0,0.006054605186470496,-0.2973383258315536,0.0019284043330927148,-0.30709547837564344,9.5,-0.32185707353725945,-0.018222252337949385,-0.04772144223541375,0.0189820348375207,0.0022865030969683175
15500.0,0.004147590789656874,-0.26529794082288305,0.0017477435822073062,-0.28215331082891737,8.5,-0.29829417043568185,-0.016193140223968783,0.18897165362883328,0.006844388614346997,0.006950664530876338
9500.0,-0.00021213159762822897,-0.03912680952212355,0.0007457859344839335,-0.16379795973010403,8.25,-0.1238059427418321,-0.005851658546575322,0.3111599982353681,-0.017589237433611515,0.023343640383593822
16000.0,0.004307769542798212,-0.2894772538830921,0.0017787800337956128,-0.28482202992631755,8.25,-0.30866812869228255,-0.016241906962122243,0.19209097439592426,0.0062740740660345296,0.006884884048133699
5250.0,-0.013525118251131119,0.5702791872587554,-0.0009662297075081483,0.07748689294287203,9.0,0.22708726071661545,0.013872994333773647,1.2260841371108313,-0.13747754753064356,0.06837569145452704
12500.0,0.0029141663511254023,-0.1594014068860119,0.0013946482725728515,-0.2486050816564358,9.0,-0.22620755303184126,-0.012698064879046456,0.179347560147896,0.0010815570965192478,0.010231667832513835
15000.0,0.003951901199130248,-0.2519676873451999,0.0017086122078922017,-0.2779185475479693,8.5,-0.29054030493043825,-0.015889867610773933,0.20726569828534025,0.005383357911505016,0.0075418671026525885
29000.0,0.007561406022674078,-0.4686381718955275,0.0021545077046951633,-0.32947294209230904,7.0,-0.39643774567003476,-0.018604583238847283,-0.2055633244033359,0.020756811895708438,-0.0008177229441912459
5750.0,-0.008731002616272576,0.4060141958202692,-0.0006614228264183453,0.036787935528472815,6.75,0.15638929052987294,0.009909212797687417,0.7115610149509095,-0.0717869077897717,0.06206674840180426
10500.0,0.0010283149332721564,-0.09887501094901552,0.0010648455127508782,-0.20444689647130332,8.25,-0.17549000703341733,-0.008969684932729649,0.32771429872163793,-0.01237997648542688,0.01739451691211258
16000.0,0.005001383262424497,-0.23396590753377922,0.0017159555899581846,-0.2846969147407208,9.5,-0.2806914419268338,-0.01643000334368594,0.029245981233792406,0.012187277494447812,0.005053026640098324
20000.0,0.006261764714956541,-0.3102405166328097,0.001954545758458437,-0.3102646109844187,9.5,-0.32840488182390004,-0.018363404049473786,-0.07089048570718148,0.020086343444035037,0.0017805055494548583
40000.0,0.008321218936686137,-0.501651230313108,0.002246555486273394,-0.34361759076630705,7.5,-0.4151935427898863,-0.019297413732338953,-0.3623420192197173,0.03024364739327723,-0.003770394535685284
80000.0,0.009303603700658414,-0.5312304672162753,0.002321645925832172,-0.35274161844590424,8.75,-0.42957683765732213,-0.019967849192575216,-0.4559763974636084,0.03494697062220098,-0.005250141307946876
30000.0,0.007580177970559987,-0.4599178759166591,0.0021807313113200166,-0.33550613906588467,8.0,-0.39679065454438955,-0.018968378151882348,-0.2525807841989618,0.02663630654524951,-0.002236096126864595
15500.0,0.004271034354765391,-0.3011487174693599,0.0017441222107734689,-0.27814316694444585,7.75,-0.3086530486314345,-0.015715528503470466,0.2557487680409736,-0.0011461025427266236,0.008668903139671613
15750.0,0.0043140650233439715,-0.2583870404797963,0.001752058236611731,-0.28414069799335806,8.75,-0.2962534237891745,-0.016382069458728665,0.1472941771054721,0.008967526988378438,0.006281419312372805
7250.0,-0.004181018146645954,0.15459770253190186,2.4520253894877442e-05,-0.060359573357899876,7.5,0.008887974928143194,0.0018708181502873344,0.40801480787749966,-0.03837160229091552,0.04257986702844363
50000.0,0.00867835220805091,-0.5125055147684776,0.00227706179120446,-0.34738517200313623,8.0,-0.4208910263028187,-0.019578008263522406,-0.4061098756887205,0.03257428384709016,-0.0044325778210634326
35000.0,0.008950429688894701,-0.46447460855437583,0.0022346176722720656,-0.34369342415628523,9.5,-0.3996129290728945,-0.01964852231878922,-0.3639097106972926,0.0312942414111248,-0.003918834537941507
9250.0,-0.0005251690096486072,-0.03173329633256827,0.000715499723405344,-0.15759420877734698,7.75,-0.12032939648648266,-0.00541638174441772,0.3731887244377958,-0.02448180974585057,0.025026624724098667
14750.0,0.003989295384315028,-0.2845114116520904,0.0017068447684067678,-0.27322312876535904,7.75,-0.2999710918555394,-0.015446343744997648,0.2997751496924792,-0.0036824727743507424,0.00959697321214037
18500.0,0.0051776386912720795,-0.35128819488265606,0.0018672337114011839,-0.29365811785476126,7.75,-0.33558331644678674,-0.01659934517183359,0.10240754441883126,0.007001845868430223,0.005592488735942425
35000.0,0.008083778913139383,-0.4834581998358445,0.0022246154620191305,-0.3414849004099594,8.0,-0.4078605316183328,-0.019211710605233634,-0.3306617692035019,0.029502375562117322,-0.0034374756163373377
11500.0,0.003234723356435154,-0.24198565788238824,0.0014740285882766102,-0.22646987040931776,6.5,-0.2597801107448774,-0.012920198848682674,0.596735317834252,-0.059775423686950546,0.019660757448100696
15000.0,0.004141882066612368,-0.22763729458199577,0.0016628784587950918,-0.2768590114093641,9.0,-0.276791117717039,-0.01566981636535303,0.1258925224597931,0.008055053476866192,0.006718869280369688
18750.0,0.005251263341662593,-0.3190568948626691,0.001898606751240095,-0.3014139821608808,8.75,-0.328737729883386,-0.017369155496602673,0.031672003598366416,0.015320620893668035,0.0035548621471690467
8250.0,-0.002157909414016501,0.04718153780058287,0.0003783432384878438,-0.1108345544701379,7.5,-0.06145321582324925,-0.0020024079563469854,0.3755595570639727,-0.03150268196309014,0.032964708547645216
11250.0,0.0017666302465286776,-0.12781207119899562,0.0012137970334364923,-0.22523559503002843,8.5,-0.20035773000510915,-0.010705239097923425,0.2853090204314128,-0.006811000512549015,0.014083537720267714
18000.0,0.0054326857344051405,-0.3651305017111852,0.001839993767269732,-0.2845885410615807,7.0,-0.3356351265845774,-0.016124128091028922,0.14779069148944046,-0.006566469695727051,0.007775249651636784
23000.0,0.006366610850697896,-0.37704712335343515,0.002033866321639266,-0.3176235602841686,8.75,-0.3583649737210237,-0.018235876257833183,-0.1084457403919501,0.02151064363268773,0.0007440739466275659
12250.0,0.002833165609814614,-0.21717676800394514,0.0014923690387576016,-0.24660398285870855,7.5,-0.2586050675763474,-0.01349690663631975,0.45365098923229397,-0.018840897603077167,0.01419985060865514
16000.0,0.004404800691879984,-0.26460501641924594,0.0017703630992897956,-0.28615251413831544,8.75,-0.2999116782899378,-0.016527870733995087,0.13917450520226993,0.00964087639405875,0.006006328913159109
5000.0,-0.014304295819584922,0.6364476414615723,-0.0011372511831666543,0.10679757137764057,8.0,0.2711013628796053,0.016170204388501475,1.3307083743351171,-0.14991972104391493,0.0755220048146299
7750.0,-0.0030879379669386253,0.09467122385770921,0.00020805563422499063,-0.08652283345828948,7.25,-0.029455835263270558,-0.00018521372761881594,0.3976932362498431,-0.03648775939817028,0.03760278914400317
45000.0,0.008499519754863627,-0.5117511149719647,0.002261399149723786,-0.3452596763438649,7.25,-0.4193854974352291,-0.019394945892024396,-0.3842404450764434,0.031000840291646625,-0.004030659066387443
38000.0,0.00831201553481975,-0.5052310186378932,0.00223291258225089,-0.34095339070584885,6.5,-0.4148010786343761,-0.01911837273435424,-0.34293043744676055,0.027150224814782575,-0.003170280832655692
30000.0,0.00828530852503917,-0.437587009680243,0.002195819994426529,-0.3387660477341754,9.25,-0.38893617245374656,-0.019462761671860562,-0.29621667360013504,0.029357996025851207,-0.0030069956354452643
16500.0,0.005345490025590038,-0.3558108685009884,0.00178426936665943,-0.27066904884327414,6.5,-0.32556301896302386,-0.015482412036170956,0.22885078611044918,-0.026361728599617607,0.01075287990133944
21000.0,0.005760411736048354,-0.36032276383349426,0.0019668280231712743,-0.3090315862859683,8.5,-0.34785019424324304,-0.01765503036114069,-0.03290938511534591,0.017605475399605552,0.00232667173579415
38000.0,0.008235749540169479,-0.49489405493649485,0.002240065337979047,-0.34298510767332857,7.75,-0.412614314635924,-0.019274567422499445,-0.3523064624012733,0.030090896607731565,-0.003681108203693384
17500.0,0.004817984876993364,-0.3277612265067944,0.001836199627909707,-0.29092447842652547,8.0,-0.3257344244678606,-0.01648352592606983,0.13578474810639563,0.007421012747727218,0.0059645308090523486
8250.0,-0.001670153575624056,0.05097847322556248,0.00034513565731941753,-0.10696388055381334,9.25,-0.04691574666792775,-0.0017895563780143675,0.25060224685249466,-0.023623840332099633,0.03302259692387821
9750.0,0.00013890219393886127,-0.06133647112662999,0.0008506893675530591,-0.1774685798205482,8.0,-0.14289309939719885,-0.006881928996136821,0.35291536592084327,-0.018869753955648605,0.021577539393227596
5750.0,-0.010306501112303579,0.4267956087194733,-0.0006574885010266485,0.030420311511299758,9.0,0.15783294532364778,0.00996869032827874,0.9010679939857269,-0.10199320964610337,0.05859821812966004
19000.0,0.005234634130232507,-0.3502351080942887,0.0018897350559683446,-0.29776219723862596,8.0,-0.337719233377193,-0.01687508021343831,0.06912711450001296,0.010682513610539957,0.004652153007839388
38000.0,0.008688560175365012,-0.4810989428424932,0.0022467934283056934,-0.3446112635182246,9.0,-0.4076269225035105,-0.01953375604964691,-0.3728829458551033,0.031584904402052416,-0.0040424489098853655
14000.0,0.0035032482939243437,-0.23641156700396948,0.0016354408296876954,-0.2683623613852433,8.25,-0.27885383800213503,-0.015124091232543435,0.27774735099438885,0.00022717824419515864,0.009296814021809041
14750.0,0.004843606237919573,-0.328499621308012,0.0017058890118235581,-0.2586551938351107,6.5,-0.3095862880376927,-0.014855802560589382,0.3395421949923616,-0.03796686628452761,0.013417012727209965
15250.0,0.004041405159668443,-0.2721881507673487,0.0017338874702232943,-0.27975117136964656,8.25,-0.2995136990838603,-0.015962301539452994,0.22829601090939633,0.004178841005881395,0.007733171560452945
17250.0,0.004829876986065074,-0.3326882518746075,0.0018202879416477913,-0.28770162088262197,7.75,-0.3254841609881396,-0.01625426712724476,0.1613488569202346,0.003849033278733316,0.006785767252189601
28000.0,0.0072914597800064485,-0.4542374310867814,0.0021378866143422215,-0.32868204818945657,7.5,-0.3910649621980937,-0.01858385159477649,-0.19040312392574066,0.02238382156345864,-0.0007924039020537066
5000.0,-0.01295660411074806,0.6194897462058506,-0.0011437317020224214,0.10902067071853594,6.75,0.27291107941199044,0.01619942049967449,1.1736641310179081,-0.1310147681158682,0.07655193661810245
13250.0,0.003635236048751267,-0.26810176780579553,0.0016112934214476127,-0.25631453948566474,7.25,-0.2847619174996723,-0.01447760029498113,0.4303401488240297,-0.02092083115519472,0.013401635440779103
22000.0,0.006115034472664149,-0.36494801664735377,0.002002658231290866,-0.3140583324945112,8.75,-0.3521731413877234,-0.018038800045687253,-0.07924888182704848,0.02018641030375079,0.0013544134577045952
14750.0,0.0041283444821615944,-0.2954280513562182,0.0017042370047093414,-0.2710575250939158,7.5,-0.3026322152841985,-0.015295906330614173,0.31593179515604675,-0.008290380412020681,0.010351096236128399
22000.0,0.0060282320319302585,-0.39359628878152364,0.0019818166323304354,-0.30850940984533537,7.75,-0.35886260789875735,-0.01745331419876095,-0.03113562807111947,0.014515220975091836,0.002760465893317132
6250.0,-0.00711319565612456,0.3109130172174872,-0.0004012535665722794,-0.004569266838657882,8.25,0.10123410230120555,0.006843939168689417,0.5942067533106936,-0.06179610940552038,0.05237296581226758
19000.0,0.005414108403961393,-0.3652149858556797,0.0018819973524628608,-0.2940034302750121,7.5,-0.34070861552959997,-0.01660697589333182,0.09009823746004031,0.005121987316179855,0.005670840100613361
8750.0,-0.0012844270051957096,0.01513334487236051,0.000507466167448456,-0.12917943247799002,8.5,-0.08075737748316669,-0.0033876200640321485,0.281099598944742,-0.020841504412409506,0.02911183175780252
18250.0,0.005264871879070654,-0.3001063365627701,0.0018857908718032945,-0.3004434752304519,9.0,-0.3210640404111942,-0.017497322907999546,0.03061595537563022,0.015642402531916844,0.0035858537727335715
6000.0,-0.007883824313417165,0.35659893655149943,-0.0005276654590105068,0.015356609730233117,7.5,0.12722574997059866,0.0083219986181291,0.6470477587504462,-0.06604750330674136,0.05696211683025609
8250.0,-0.0021939547097247214,0.050410645829195744,0.0003692597517428453,-0.1097513717100469,7.75,-0.05886084570364147,-0.0018985208722597235,0.35268019528847816,-0.028908565599579106,0.03298228994140118
19750.0,0.005597717217973752,-0.37447439967609597,0.0019074691719751513,-0.2974030003935084,7.5,-0.34589236351553154,-0.016801218841671073,0.05891686635256832,0.00708025515174171,0.004995769875129952
30000.0,0.007721752573523588,-0.451165154797188,0.0021877115326773833,-0.33690098171133087,8.5,-0.3943070555033259,-0.019135274908485655,-0.2685126331944545,0.02796315718563136,-0.002586801809776773
18250.0,0.0057689070387922925,-0.3783564163810098,0.0018509704907145874,-0.2811221061511304,6.5,-0.339009391861822,-0.0160290501104825,0.13880564440607657,-0.016683360797287605,0.00853612011179905
5250.0,-0.012172721733733738,0.550543292531195,-0.00096896496659582,0.07975019741439837,7.75,0.23014301703246787,0.013916698466346134,1.0926366701546613,-0.12308971345696307,0.06955986339812625
19750.0,0.005905197258492478,-0.31563986041596337,0.001943634364970137,-0.30812035095740953,9.25,-0.3303381521833231,-0.01804994340544397,-0.04260419874204047,0.018938501565486376,0.0022125477719328046
12000.0,0.0026502328946591547,-0.20591227280247182,0.0014593658167498802,-0.24345868914505786,7.5,-0.251818315027613,-0.013102081703280533,0.4580184859459564,-0.019810346191292183,0.014588915024226878
15250.0,0.004317927255890197,-0.30604331424914477,0.001729339987491585,-0.2743491296306644,7.5,-0.30820484907583534,-0.015476525028340404,0.28460188327651537,-0.006412337046363348,0.009707980156079543
25000.0,0.00698585555378628,-0.44087450523039706,0.0020534497919157957,-0.3139127352299269,6.75,-0.3781763846660411,-0.017774410137434415,-0.09845076227866656,0.010693382449382227,0.0021272179003730685
27000.0,0.007056833820961117,-0.43668193029646574,0.002122789929885016,-0.3277037437426884,8.0,-0.38467771899553327,-0.018593489728424117,-0.18001325736101847,0.02351662615019734,-0.0007650036690165507
40000.0,0.008946259261918499,-0.48408212351600355,0.002255163344550226,-0.34565390720899813,9.25,-0.4085895851007635,-0.019643653482376067,-0.387845272075225,0.032117041505095756,-0.004225635527220106
14500.0,0.004579237825595328,-0.3169764174792391,0.001690176550297906,-0.26038106497922797,6.75,-0.3054695789274504,-0.014845047212709517,0.35677441041993063,-0.0304644780943093,0.013098045571361183
18000.0,0.005042493722648089,-0.34415708521439115,0.0018485610737783986,-0.29132758258529634,7.75,-0.33169080785435767,-0.016463648659474472,0.12516810226754416,0.005771742640227728,0.006055844815598732
17250.0,0.004705315572799407,-0.31376389707956065,0.0018321906150404743,-0.29155909935496993,8.25,-0.3212130189227054,-0.01659295772113012,0.1317681120794134,0.00921809676066232,0.005674297630314129
16750.0,0.0052593958622892956,-0.24839116343846257,0.0017720972095034426,-0.29070296193989975,9.5,-0.29142877694950897,-0.016997028108534096,0.015665815725689924,0.01389578441055761,0.004377024927599393
7750.0,-0.0030189954766086657,0.09183400985069312,0.00021959750164057823,-0.08720794611790694,7.0,-0.03203539961756263,-0.00027185068089607967,0.41682244009979996,-0.03990670806946639,0.03771828018036416
18750.0,0.0052437659690838245,-0.3547258431323286,0.0018759464093278666,-0.2948618303914472,7.75,-0.3374534335314934,-0.016665326345879805,0.09141022282143041,0.007600782808516726,0.005371215471477342
21000.0,0.006235403282083496,-0.40415281303140915,0.001937545849699518,-0.29718632255615063,6.75,-0.35621714383655245,-0.0168447586257372,0.025478357165773957,-0.0002466172327402205,0.005280979128350793
45000.0,0.00854266097461931,-0.5058347819022657,0.0022650694354027223,-0.3460313528082821,8.0,-0.41791770566422315,-0.019486256424151804,-0.39048340191737196,0.03189679350720809,-0.004218975690136517
15750.0,0.004814962082761554,-0.3321835807776594,0.0017489846039353552,-0.27189369648287,7.0,-0.3167086440805562,-0.015412959990264596,0.2703447172002882,-0.016143787378048557,0.010524299385991753
12500.0,0.0034267356147097416,-0.256052908301875,0.001556448893978768,-0.2458335355295418,7.0,-0.27469560780325963,-0.01389505510639566,0.4982122567349663,-0.032643809202241414,0.01565147094479613
13750.0,0.004291999753071707,-0.3012107306533025,0.001650590171038857,-0.2545482903905878,6.75,-0.2966316580019779,-0.014524657903862703,0.412298376875583,-0.034859238976544304,0.014314669804498692
18250.0,0.0056358046578566245,-0.3736837373411461,0.0018468835762490698,-0.28357110573628574,6.75,-0.3382814056357262,-0.016105553909184778,0.13843574259944091,-0.010848200630327653,0.008037326455436755
18000.0,0.004949760732088748,-0.31655528423847556,0.0018655469335868702,-0.29666688686699416,8.5,-0.3252389181060025,-0.016976360497103826,0.08044896263932344,0.012563390473665947,0.0045499131901678425
38000.0,0.00853383147090625,-0.4839010766704064,0.0022455810105697083,-0.3442957412832186,8.75,-0.4089287278649891,-0.019468516439928862,-0.36816614932436664,0.03136554853642792,-0.003985460238084215
60000.0,0.009322892524743054,-0.5146171547764666,0.0023010767402240617,-0.35043144376557933,9.25,-0.4217950659687091,-0.01987606537777964,-0.4375189313337984,0.03407224775624229,-0.00492446683411174
5500.0,-0.012110212831252909,0.499273958488871,-0.0008074819410879286,0.05224692764097938,9.25,0.18957259484687228,0.011820466999040491,1.0729708513585763,-0.1206616215198224,0.06281023808127628
29000.0,0.00789348978435811,-0.4337098979805276,0.0021796937240594616,-0.3364698936948045,9.0,-0.38730904673806776,-0.019292350627139854,-0.2666000621166802,0.028352203404651277,-0.0025518322911679547
13000.0,0.0037193058127868994,-0.2721020047486675,0.0015976380624493913,-0.25114357406845045,7.0,-0.2835911129166391,-0.014234141219532148,0.4621007026589723,-0.029962329245947217,0.014727044866937433
25000.0,0.00727311552902421,-0.38637695068735667,0.0020979127529372477,-0.32654670017247156,9.25,-0.36535557792053197,-0.01896825930244006,-0.18853097253143147,0.025370554115362154,-0.0008622846749304358
5750.0,-0.00889575211985516,0.41147309689713296,-0.0006664159539084835,0.035357528553262796,7.25,0.1580583153275441,0.010011874622833261,0.7344124682800199,-0.07601157507142631,0.06102446796369776
9750.0,0.0004499910721662559,-0.08660867798754879,0.0009585494086010726,-0.18589097535625854,7.25,-0.16390511563584909,-0.007760061678737884,0.4769872466724365,-0.034866816206694295,0.022129945167620235
35000.0,0.00805912807683029,-0.4864734218168749,0.0022238036806925265,-0.3410297541066072,7.75,-0.4086862871509709,-0.019165502534576717,-0.32638081148782305,0.0290255752783537,-0.0033224765824826363
14250.0,0.003686053012209811,-0.21816574094372498,0.0016135226149032178,-0.2703673561309188,8.75,-0.2697555910952403,-0.01505091334884412,0.18289617720457585,0.004843718119715845,0.007932733814236315
15750.0,0.005143543848731724,-0.34481432940218326,0.0017536293369673217,-0.2657955569975812,6.5,-0.3190518161667697,-0.01522432662334694,0.27333140754878116,-0.03102721075570969,0.01183344484939397
7750.0,-0.003049948569305627,0.10021104379647028,0.00019470815458788593,-0.08524213429748073,8.25,-0.02292758094029068,-3.230003187582042e-05,0.33663405703880045,-0.03055475675911623,0.03743414140495105
6250.0,-0.007362531344298873,0.3131524102293852,-0.00039918761256529933,-0.006354892549126134,8.75,0.10220087414337797,0.006830667334391194,0.628056912368784,-0.06787534020347152,0.05160328949126125
8000.0,-0.002252523718368593,0.07412349589638012,0.0002704941383981918,-0.09659774386374664,9.0,-0.03387603490911317,-0.0009289063555542043,0.2809646271226498,-0.026518124989024727,0.03502313033780524
19000.0,0.005231938391297319,-0.3325961132886093,0.0019017148409830043,-0.30106087958439787,8.5,-0.333482618582714,-0.01721169647666443,0.03968405743290049,0.014354408400642171,0.003756130200670782
80000.0,0.009062362833425652,-0.539566016076293,0.0023199877825561543,-0.3524057186826042,6.75,-0.4324886409685291,-0.019849945530680202,-0.4504263626876863,0.034156542174194726,-0.005164056069915546
35000.0,0.008058042415584055,-0.48930383970593283,0.0022220749666459483,-0.3405689062226571,7.5,-0.4093686422187517,-0.019122816092014716,-0.32263095763735095,0.028478417513866816,-0.0032022594346372557
12250.0,0.00351303792526636,-0.2591474302443615,0.0015432124453482743,-0.23990726946759366,6.75,-0.2731241979949317,-0.013649181152693757,0.5298961989625113,-0.04370826230125857,0.01707266779634864
12750.0,0.0030925474457035307,-0.16812511452496182,0.001430873267871391,-0.2526802600948912,9.0,-0.2327825944167472,-0.013090003196460032,0.17188074927881303,0.0019824957105427643,0.009670954484001015
26000.0,0.007509156150128149,-0.39739951912928717,0.0021228293012356403,-0.32965112632854243,9.25,-0.3708108067064231,-0.01913311265048634,-0.2106212603177866,0.026380876461637115,-0.0013672955023480426
18000.0,0.00540818104095564,-0.28434927031206314,0.0018737418648058224,-0.2999518511180952,9.25,-0.31422617208396986,-0.017657744011728482,0.015707658089567644,0.016039041642358143,0.003515972426157532
13500.0,0.003313681890539044,-0.2347914154915216,0.0015985160188094483,-0.2629292266724761,8.0,-0.27530402534284804,-0.01475664750504535,0.3345933377885757,-0.0044089165836638244,0.010613811991170508
8000.0,-0.0026299313692561554,0.07142535803244954,0.0002902057730409524,-0.09844700093317016,7.5,-0.04472671848817811,-0.0010662049282998964,0.3755172385636385,-0.03267164199354511,0.03520139292463398
26000.0,0.006998777982289539,-0.44204007898024855,0.002084911181796656,-0.32070232277916944,7.25,-0.38233360975378616,-0.0181371323497288,-0.1330396124780151,0.017657347583664773,0.0007496749452187146
13250.0,0.003445105832966533,-0.25546146663204183,0.0016050763203239171,-0.25849187244787686,7.5,-0.2811168777486799,-0.014560204791450815,0.41054090517728525,-0.014528959058644375,0.012535605584126586
17250.0,0.004743621042941015,-0.3236304451842358,0.0018271152195339369,-0.2897092534306509,8.0,-0.32355943489318406,-0.016416033389596407,0.14779082727268644,0.006848725777274467,0.006201849368679291
15250.0,0.004084895915809739,-0.28461619395623927,0.0017368946474221048,-0.2785071711831364,8.0,-0.30310791582260066,-0.015803869978867624,0.2517547214636764,0.001528924904171447,0.008310767218688397
28000.0,0.007288009953953178,-0.4402866390992983,0.0021508503812270874,-0.3316836701496655,8.25,-0.3880901193519364,-0.01885044597826635,-0.21388460987645885,0.02557387689894597,-0.0015504279434566115
14250.0,0.003843384239090142,-0.21013596835063453,0.0015995259811560913,-0.2703166556442511,9.0,-0.2641532723529991,-0.014968546213864897,0.1388414321008753,0.006362629248826579,0.007474175211058309
19250.0,0.005475941632916204,-0.3683642723622995,0.0018906764373909368,-0.29514892625840616,7.5,-0.3424699484260074,-0.01667274402282004,0.07945541813278112,0.005788425832456312,0.005441571385631505
15250.0,0.004120634319633609,-0.2453894537587189,0.0017091322950406607,-0.27976236435358715,8.75,-0.2881732133558117,-0.016025770777140735,0.16170563259221638,0.0075794528785024795,0.006844315629457753
18000.0,0.005679688584443454,-0.27352597326880357,0.0018681534121540722,-0.2999622775480333,9.5,-0.30862003398437565,-0.01780517505000745,-0.011945893586400302,0.01666850636969741,0.0032817238494189382
17250.0,0.005532757183985382,-0.3659205215650303,0.0018131843902153832,-0.2753062996139519,6.5,-0.33159747724670297,-0.015726433357137637,0.18812006906261303,-0.02199789132414054,0.009753182736176313
11250.0,0.0030169003266351524,-0.23038191297586508,0.0014378380819906056,-0.22249394062131955,6.5,-0.2527894713557757,-0.012594100391055463,0.6119108715291119,-0.061308290050767766,0.02024745881999479
7000.0,-0.004568490585270979,0.18634237586179836,-7.275298471398628e-05,-0.050014439596019145,8.75,0.033688523231084844,0.002967866140139108,0.41072272877460847,-0.0416904532182798,0.04374395287706534
16500.0,0.004876758320961017,-0.33700379635190103,0.0017842259076346068,-0.27905279803560035,7.25,-0.3222756805574818,-0.015770880351190897,0.22058497818612466,-0.007043403487735134,0.008896456465180336
21000.0,0.00624413149488845,-0.33484688902999693,0.00198381414275417,-0.31284459724521696,9.25,-0.33987463628103143,-0.01827507407676876,-0.08191006946189106,0.020654741338482552,0.0014164579713238368
15500.0,0.004736579287701659,-0.32789599601373,0.0017374794130731175,-0.2703463974719966,7.0,-0.31427985080657095,-0.01532449600235708,0.28588711086878504,-0.01729814728196999,0.010863698535359845
28000.0,0.007374712916124793,-0.4351143193812206,0.0021550024062477746,-0.3325605289843949,8.5,-0.38669978662728255,-0.018957744267332544,-0.22344416148934698,0.026344017220878868,-0.001762463308082829
19750.0,0.00568461754820504,-0.32521780104541875,0.0019393970258221316,-0.3068191005750407,9.0,-0.33376931223291706,-0.017807358665066886,-0.023324595889597788,0.017999916954707373,0.002514437896785182
10000.0,0.0004270003064021921,-0.07085740633182525,0.0009005889376467735,-0.18499041748132328,8.25,-0.15034743725710342,-0.007503275692485545,0.32105941056591547,-0.014839606282428974,0.020079374069965183
12500.0,0.003199477246781157,-0.24295503553975095,0.0015462276952789011,-0.2481440785405411,7.25,-0.27064593330212006,-0.013921605149320726,0.47778817792909223,-0.024544314156862868,0.014722321882864264
10750.0,0.0017287065254691925,-0.15597279852459423,0.001269637021820813,-0.22118080601422463,7.25,-0.21691020953794293,-0.0108373232075607,0.5039488202099491,-0.031957021176346245,0.017994389300952207
